Id,SalePrice
2021,122500.0
2022,175500.0
2023,155833.33333333334
2024,193333.33333333334
2025,396250.0
2026,196725.0
2027,80500.0
2028,143384.0
2029,176333.33333333334
2030,316833.3333333333
2031,316833.3333333333
2032,316833.3333333333
2033,316833.3333333333
2034,189433.33333333334
2035,162500.0
2036,261111.66666666666
2037,261111.66666666666
2038,394390.0
2039,169000.0
2040,426226.0
2041,274666.6666666667
2042,230833.33333333334
2043,193833.33333333334
2044,182750.0
2045,251000.0
2046,175500.0
2047,171450.0
2048,113750.0
2049,175500.0
2050,174666.66666666666
2051,86500.0
2052,95750.0
2053,156933.33333333334
2054,130950.0
2055,171450.0
2056,113750.0
2057,134833.33333333334
2058,187000.0
2059,95000.0
2060,141333.33333333334
2061,143700.0
2062,134833.33333333334
2063,79700.0
2064,117000.0
2065,125000.0
2066,182750.0
2067,120500.0
2068,175500.0
2069,82166.66666666667
2070,114000.0
2071,103633.33333333333
2072,138250.0
2073,135750.0
2074,189500.0
2075,156933.33333333334
2076,133333.33333333334
2077,155666.66666666666
2078,132900.0
2079,105000.0
2080,113333.33333333333
2081,119450.0
2082,111833.33333333333
2083,169500.0
2084,113333.33333333333
2085,155666.66666666666
2086,90675.0
2087,132700.0
2088,102866.66666666667
2089,79700.0
2090,111833.33333333333
2091,129333.33333333333
2092,138250.0
2093,136633.33333333334
2094,141000.0
2095,90666.66666666667
2096,89000.0
2097,114250.0
2098,169500.0
2099,59250.0
2100,120500.0
2101,175500.0
2102,170166.66666666666
2103,130950.0
2104,90666.66666666667
2105,129333.33333333333
2106,69750.0
2107,163500.0
2108,113333.33333333333
2109,113333.33333333333
2110,110200.0
2111,174666.66666666666
2112,137175.0
2113,115750.0
2114,115000.0
2115,137175.0
2116,117250.0
2117,141333.33333333334
2118,107500.0
2119,117250.0
2120,127500.0
2121,94233.33333333333
2122,130950.0
2123,89000.0
2124,184000.0
2125,138250.0
2126,217166.66666666666
2127,136633.33333333334
2128,138250.0
2129,117250.0
2130,136633.33333333334
2131,174000.0
2132,132700.0
2133,110200.0
2134,130500.0
2135,103633.33333333333
2136,59250.0
2137,117533.33333333333
2138,156250.0
2139,153833.33333333334
2140,142000.0
2141,156250.0
2142,156933.33333333334
2143,127250.0
2144,122500.0
2145,132200.0
2146,149500.0
2147,187500.0
2148,122750.0
2149,143875.0
2150,251000.0
2151,139700.0
2152,161166.66666666666
2153,143500.0
2154,125000.0
2155,122750.0
2156,193333.33333333334
2157,323436.0
2158,225166.66666666666
2159,250000.0
2160,194350.5
2161,281961.0
2162,306000.0
2163,306000.0
2164,275000.0
2165,175250.0
2166,147900.0
2167,178100.0
2168,211000.0
2169,175500.0
2170,191250.0
2171,156250.0
2172,147833.33333333334
2173,191546.66666666666
2174,235000.0
2175,306000.0
2176,303333.3333333333
2177,265826.3333333333
2178,215166.66666666666
2179,143875.0
2180,144000.0
2181,182000.0
2182,223200.0
2183,173250.0
2184,156933.33333333334
2185,144500.0
2186,155666.66666666666
2187,156933.33333333334
2188,165510.66666666666
2189,149800.0
2190,77666.66666666667
2191,82166.66666666667
2192,95750.0
2193,92666.66666666667
2194,92666.66666666667
2195,123366.66666666667
2196,92933.33333333333
2197,132700.0
2198,174666.66666666666
2199,119950.0
2200,129950.0
2201,115000.0
2202,169000.0
2203,131166.66666666666
2204,137175.0
2205,92933.33333333333
2206,160966.66666666666
2207,229800.0
2208,224000.0
2209,170000.0
2210,66466.66666666667
2211,117250.0
2212,130950.0
2213,92666.66666666667
2214,143500.0
2215,103633.33333333333
2216,156083.33333333334
2217,35105.5
2218,35105.5
2219,35105.5
2220,92666.66666666667
2221,393039.0
2222,295500.0
2223,284362.5
2224,191250.0
2225,144000.0
2226,142500.0
2227,178100.0
2228,262000.0
2229,215166.66666666666
2230,155833.33333333334
2231,240290.0
2232,179500.0
2233,148418.5
2234,274666.6666666667
2235,194750.0
2236,279633.3333333333
2237,318250.0
2238,193950.0
2239,146666.66666666666
2240,221650.0
2241,135000.0
2242,127250.0
2243,127000.0
2244,90666.66666666667
2245,90666.66666666667
2246,157633.33333333334
2247,114250.0
2248,133500.0
2249,133500.0
2250,133333.33333333334
2251,112166.66666666667
2252,193833.33333333334
2253,165510.66666666666
2254,188250.0
2255,192500.0
2256,187500.0
2257,193333.33333333334
2258,187500.0
2259,190500.0
2260,95750.0
2261,169000.0
2262,184500.0
2263,285606.5
2264,355000.0
2265,187500.0
2266,316833.3333333333
2267,339166.6666666667
2268,468833.3333333333
2269,163166.66666666666
2270,207250.0
2271,323436.0
2272,191250.0
2273,181166.66666666666
2274,181166.66666666666
2275,152333.33333333334
2276,157450.0
2277,171450.0
2278,155833.33333333334
2279,113750.0
2280,142125.0
2281,169000.0
2282,164500.0
2283,79000.0
2284,115000.0
2285,119750.0
2286,129950.0
2287,328750.0
2288,196175.0
2289,412666.6666666667
2290,355000.0
2291,285606.5
2292,355000.0
2293,597295.0
2294,396250.0
2295,355000.0
2296,412666.6666666667
2297,332525.0
2298,328750.0
2299,260646.5
2300,301000.0
2301,306746.5
2302,237832.66666666666
2303,226500.0
2304,280017.6666666667
2305,195350.0
2306,195350.0
2307,195350.0
2308,205250.0
2309,316833.3333333333
2310,228228.0
2311,178100.0
2312,170892.5
2313,173250.0
2314,173250.0
2315,170892.5
2316,182750.0
2317,173211.0
2318,176333.33333333334
2319,177770.0
2320,198047.0
2321,240833.33333333334
2322,164650.0
2323,207250.0
2324,184500.0
2325,223200.0
2326,164650.0
2327,236266.33333333334
2328,205833.33333333334
2329,179000.0
2330,179500.0
2331,306166.6666666667
2332,396250.0
2333,322408.0
2334,265826.3333333333
2335,239750.0
2336,285606.5
2337,183500.0
2338,345201.0
2339,226500.0
2340,391541.3333333333
2341,237832.66666666666
2342,261111.66666666666
2343,237832.66666666666
2344,251666.66666666666
2345,251000.0
2346,228228.0
2347,196725.0
2348,228228.0
2349,155833.33333333334
2350,268000.0
2351,253250.0
2352,226500.0
2353,193333.33333333334
2354,146666.66666666666
2355,141000.0
2356,156933.33333333334
2357,182000.0
2358,188250.0
2359,117500.0
2360,125000.0
2361,136750.0
2362,284362.5
2363,156933.33333333334
2364,156933.33333333334
2365,228228.0
2366,202700.0
2367,205250.0
2368,178100.0
2369,205250.0
2370,176333.33333333334
2371,176333.33333333334
2372,167200.0
2373,296759.0
2374,296759.0
2375,253250.0
2376,266640.0
2377,347500.0
2378,92933.33333333333
2379,149800.0
2380,156250.0
2381,141333.33333333334
2382,218250.0
2383,237832.66666666666
2384,236266.33333333334
2385,159975.0
2386,153833.33333333334
2387,133500.0
2388,89000.0
2389,119633.33333333333
2390,117500.0
2391,130833.33333333333
2392,119525.0
2393,174666.66666666666
2394,147833.33333333334
2395,239500.0
2396,152333.33333333334
2397,169000.0
2398,84323.66666666667
2399,38600.0
2400,38600.0
2401,113750.0
2402,134833.33333333334
2403,175500.0
2404,147900.0
2405,180200.0
2406,133500.0
2407,117000.0
2408,127250.0
2409,130166.66666666667
2410,166166.66666666666
2411,119633.33333333333
2412,143500.0
2413,122587.5
2414,132200.0
2415,144666.66666666666
2416,132500.0
2417,143562.5
2418,113750.0
2419,141333.33333333334
2420,118333.33333333333
2421,139500.0
2422,113333.33333333333
2423,111833.33333333333
2424,139500.0
2425,193333.33333333334
2426,122500.0
2427,129333.33333333333
2428,184500.0
2429,135375.0
2430,129950.0
2431,132500.0
2432,127250.0
2433,160966.66666666666
2434,146166.66666666666
2435,152333.33333333334
2436,79000.0
2437,113750.0
2438,119633.33333333333
2439,84323.66666666667
2440,114000.0
2441,110200.0
2442,101550.0
2443,109750.0
2444,107500.0
2445,95750.0
2446,156766.66666666666
2447,251000.0
2448,181066.66666666666
2449,127500.0
2450,177266.66666666666
2451,117500.0
2452,184000.0
2453,66466.66666666667
2454,120500.0
2455,89000.0
2456,141333.33333333334
2457,115000.0
2458,122000.0
2459,117250.0
2460,131166.66666666666
2461,105000.0
2462,144600.0
2463,114000.0
2464,111833.33333333333
2465,105000.0
2466,92933.33333333333
2467,198047.0
2468,95750.0
2469,53750.0
2470,228000.0
2471,224000.0
2472,193333.33333333334
2473,123366.66666666667
2474,100000.0
2475,163500.0
2476,89000.0
2477,142000.0
2478,142500.0
2479,123366.66666666667
2480,129500.0
2481,156933.33333333334
2482,131433.33333333334
2483,125000.0
2484,125000.0
2485,125000.0
2486,148500.0
2487,228000.0
2488,141000.0
2489,132500.0
2490,148500.0
2491,90675.0
2492,182033.33333333334
2493,122000.0
2494,169500.0
2495,82166.66666666667
2496,239500.0
2497,137175.0
2498,122500.0
2499,82166.66666666667
2500,127250.0
2501,117000.0
2502,143500.0
2503,108666.66666666667
2504,179000.0
2505,236266.33333333334
2506,249666.66666666666
2507,260646.5
2508,249666.66666666666
2509,223200.0
2510,205250.0
2511,198047.0
2512,217403.33333333334
2513,199266.66666666666
2514,253250.0
2515,156933.33333333334
2516,155950.0
2517,124333.33333333333
2518,156933.33333333334
2519,230833.33333333334
2520,193750.0
2521,189500.0
2522,230833.33333333334
2523,125500.0
2524,147833.33333333334
2525,156250.0
2526,147833.33333333334
2527,125850.0
2528,113750.0
2529,128250.0
2530,122050.0
2531,209333.33333333334
2532,230833.33333333334
2533,194293.0
2534,230833.33333333334
2535,322408.0
2536,205833.33333333334
2537,184500.0
2538,173250.0
2539,194293.0
2540,173211.0
2541,182000.0
2542,191546.66666666666
2543,119633.33333333333
2544,155666.66666666666
2545,130500.0
2546,141333.33333333334
2547,138750.0
2548,155450.0
2549,155833.33333333334
2550,194583.33333333334
2551,139000.0
2552,132900.0
2553,77666.66666666667
2554,122500.0
2555,92666.66666666667
2556,89000.0
2557,110666.66666666667
2558,198000.0
2559,161166.66666666666
2560,107500.0
2561,170166.66666666666
2562,144600.0
2563,144600.0
2564,133166.66666666666
2565,122000.0
2566,171250.0
2567,121166.66666666667
2568,175250.0
2569,170000.0
2570,66466.66666666667
2571,191546.66666666666
2572,215166.66666666666
2573,251000.0
2574,322408.0
2575,121166.66666666667
2576,111833.33333333333
2577,157700.0
2578,117250.0
2579,79700.0
2580,137500.0
2581,117000.0
2582,118333.33333333333
2583,393039.0
2584,144250.0
2585,155833.33333333334
2586,178100.0
2587,178100.0
2588,139700.0
2589,156250.0
2590,237832.66666666666
2591,239500.0
2592,237832.66666666666
2593,205250.0
2594,194293.0
2595,202700.0
2596,318250.0
2597,175250.0
2598,279000.0
2599,314937.6666666667
2600,135344.0
2601,162077.66666666666
2602,79000.0
2603,90666.66666666667
2604,80500.0
2605,79000.0
2606,132500.0
2607,169000.0
2608,210833.33333333334
2609,175666.66666666666
2610,115750.0
2611,171250.0
2612,164500.0
2613,142000.0
2614,142000.0
2615,134833.33333333334
2616,160966.66666666666
2617,169000.0
2618,169000.0
2619,251000.0
2620,192500.0
2621,190500.0
2622,188250.0
2623,232750.0
2624,205833.33333333334
2625,339166.6666666667
2626,163166.66666666666
2627,207666.66666666666
2628,394390.0
2629,708333.3333333334
2630,394390.0
2631,493418.5
2632,331056.0
2633,314937.6666666667
2634,314937.6666666667
2635,147900.0
2636,162500.0
2637,139700.0
2638,279000.0
2639,187000.0
2640,153833.33333333334
2641,113750.0
2642,194750.0
2643,106000.0
2644,121166.66666666667
2645,130950.0
2646,79000.0
2647,80500.0
2648,127250.0
2649,161166.66666666666
2650,139700.0
2651,143000.0
2652,493418.5
2653,253666.66666666666
2654,259800.0
2655,391541.3333333333
2656,331056.0
2657,396250.0
2658,239750.0
2659,285606.5
2660,306166.6666666667
2661,314937.6666666667
2662,372931.3333333333
2663,270500.0
2664,316833.3333333333
2665,316833.3333333333
2666,316833.3333333333
2667,173250.0
2668,166167.5
2669,173211.0
2670,323000.0
2671,166167.5
2672,201833.33333333334
2673,188750.0
2674,188750.0
2675,174250.0
2676,187500.0
2677,211000.0
2678,265826.3333333333
2679,249000.0
2680,249000.0
2681,396250.0
2682,338500.0
2683,355000.0
2684,285606.5
2685,391985.0
2686,281961.0
2687,345201.0
2688,226500.0
2689,228228.0
2690,396250.0
2691,210750.0
2692,130166.66666666667
2693,179300.0
2694,156933.33333333334
2695,178083.33333333334
2696,178083.33333333334
2697,210750.0
2698,198333.33333333334
2699,194750.0
2700,163166.66666666666
2701,162077.66666666666
2702,135375.0
2703,155450.0
2704,156250.0
2705,119633.33333333333
2706,135375.0
2707,135375.0
2708,156933.33333333334
2709,108666.66666666667
2710,129950.0
2711,324000.0
2712,391985.0
2713,196725.0
2714,157500.0
2715,176333.33333333334
2716,201833.33333333334
2717,187500.0
2718,205250.0
2719,135000.0
2720,174666.66666666666
2721,147833.33333333334
2722,155833.33333333334
2723,133333.33333333334
2724,129950.0
2725,156933.33333333334
2726,139975.0
2727,161166.66666666666
2728,174000.0
2729,155833.33333333334
2730,157633.33333333334
2731,119450.0
2732,119525.0
2733,171450.0
2734,112166.66666666667
2735,137200.0
2736,111833.33333333333
2737,132500.0
2738,175500.0
2739,152333.33333333334
2740,138625.0
2741,140000.0
2742,134500.0
2743,148500.0
2744,148500.0
2745,134833.33333333334
2746,134833.33333333334
2747,174000.0
2748,92933.33333333333
2749,135750.0
2750,137200.0
2751,119450.0
2752,284362.5
2753,169500.0
2754,228000.0
2755,114000.0
2756,103633.33333333333
2757,69750.0
2758,84750.0
2759,174000.0
2760,138250.0
2761,153833.33333333334
2762,146166.66666666666
2763,171450.0
2764,168500.0
2765,247200.0
2766,127000.0
2767,91300.0
2768,120500.0
2769,130166.66666666667
2770,170166.66666666666
2771,129950.0
2772,132900.0
2773,113500.0
2774,137175.0
2775,137175.0
2776,175250.0
2777,170166.66666666666
2778,119450.0
2779,175500.0
2780,117533.33333333333
2781,104250.0
2782,79700.0
2783,108000.0
2784,128250.0
2785,156766.66666666666
2786,90666.66666666667
2787,120250.0
2788,104250.0
2789,184000.0
2790,107251.33333333333
2791,113333.33333333333
2792,110200.0
2793,151320.66666666666
2794,114000.0
2795,115000.0
2796,117250.0
2797,261000.0
2798,138250.0
2799,122750.0
2800,82166.66666666667
2801,117250.0
2802,141333.33333333334
2803,175500.0
2804,157500.0
2805,90675.0
2806,104250.0
2807,170166.66666666666
2808,156933.33333333334
2809,135750.0
2810,147833.33333333334
2811,191546.66666666666
2812,144250.0
2813,155450.0
2814,144666.66666666666
2815,82166.66666666667
2816,251000.0
2817,125850.0
2818,139000.0
2819,174250.0
2820,123366.66666666667
2821,108666.66666666667
2822,179900.0
2823,193333.33333333334
2824,175666.66666666666
2825,135344.0
2826,122587.5
2827,137175.0
2828,193333.33333333334
2829,144000.0
2830,215166.66666666666
2831,178083.33333333334
2832,170000.0
2833,277280.5
2834,215166.66666666666
2835,212950.0
2836,190550.0
2837,170000.0
2838,138625.0
2839,177266.66666666666
2840,178100.0
2841,193750.0
2842,230833.33333333334
2843,171250.0
2844,156250.0
2845,150700.0
2846,191250.0
2847,211000.0
2848,207666.66666666666
2849,199266.66666666666
2850,249000.0
2851,284362.5
2852,230833.33333333334
2853,250000.0
2854,155950.0
2855,193950.0
2856,225533.33333333334
2857,178083.33333333334
2858,193950.0
2859,135344.0
2860,118333.33333333333
2861,103779.5
2862,166167.5
2863,119450.0
2864,251000.0
2865,139000.0
2866,133166.66666666666
2867,130950.0
2868,120250.0
2869,130750.0
2870,170000.0
2871,94000.0
2872,59250.0
2873,89250.0
2874,141333.33333333334
2875,90675.0
2876,170166.66666666666
2877,181066.66666666666
2878,119450.0
2879,143500.0
2880,97666.66666666667
2881,151320.66666666666
2882,161166.66666666666
2883,170166.66666666666
2884,166167.5
2885,182750.0
2886,198000.0
2887,82166.66666666667
2888,133333.33333333334
2889,82166.66666666667
2890,79700.0
2891,111833.33333333333
2892,35105.5
2893,94000.0
2894,35105.5
2895,393039.0
2896,280333.3333333333
2897,193833.33333333334
2898,155450.0
2899,253250.0
2900,148418.5
2901,169000.0
2902,160500.0
2903,306038.5
2904,391541.3333333333
2905,100000.0
2906,193950.0
2907,117500.0
2908,133500.0
2909,155450.0
2910,85700.0
2911,79000.0
2912,180200.0
2913,80500.0
2914,92666.66666666667
2915,92666.66666666667
2916,90250.0
2917,152333.33333333334
2918,104000.0
2919,224000.0
